overflow 1ms,,,,
,over 400us,over 500us,over 1ms,over 2.5ms
1250,0.880113,0.022791,0.015564,0.013511
1251,0.871721,0.017478,0.008822,0.007324
1252,0.85728,0.012665,0.005035,0.003856
1253,0.835252,0.004689,0.001193,0.000402
1254,0.853743,0.016785,0.011555,0.010029
1255,0.842785,0.012665,0.008143,0.00695
1256,0.844172,0.009613,0.004439,0.003704
1257,0.844588,0.009044,0.004189,0.003537
1258,0.844824,0.013358,0.007629,0.006686
1259,0.832117,0.011402,0.008129,0.006964
1260,0.835516,0.009252,0.004911,0.003731
1261,0.852786,0.012152,0.007616,0.006742
1262,0.836972,0.00867,0.004272,0.003537
1263,0.851232,0.016493,0.011111,0.009988
1264,0.823309,0.007435,0.004342,0.003607
1265,0.827207,0.004647,0.001124,0.000416
1266,0.820618,0.007921,0.004328,0.003607
1267,0.828081,0.009072,0.004245,0.00362
1268,0.834198,0.007338,0.000791,0.000333
1269,0.832034,0.010182,0.004425,0.003579
1270,0.872733,0.019739,0.010889,0.009877
1271,0.850497,0.014232,0.007851,0.006977
1272,0.820271,0.006977,0.004217,0.00351
1273,0.829135,0.016382,0.01229,0.01057
1274,0.832506,0.008892,0.004314,0.003787
1275,0.847973,0.010556,0.004134,0.003496
1276,0.846599,0.007796,0.000388,0.000153
1277,0.81561,0.003926,0.000569,0.000236
1278,0.821353,0.011486,0.008087,0.006964
1279,0.844976,0.008323,0.000444,0.000139
1280,0.841439,0.012526,0.003981,0.003385
1281,0.822282,0.005798,0.000486,0.000236
1282,0.826943,0.010834,0.007546,0.006783
1283,0.834739,0.013386,0.007394,0.006672
1284,0.824585,0.007782,0.004051,0.003454
1285,0.82962,0.010834,0.007602,0.006658
1286,0.831368,0.006645,0.000721,0.000208
1287,0.807134,0.005063,0.002219,0.000805
1288,0.793859,0.006575,0.004189,0.003551
1289,0.800643,0.007227,0.004397,0.003565
1290,0.805095,0.013872,0.011028,0.010112
1291,0.800656,0.005285,0.001429,0.000375
1292,0.794692,0.003121,0.000832,0.000402
1293,0.785467,0.003093,0.000985,0.000569
1294,0.796869,0.002996,0.000846,0.000375
1295,0.79655,0.013123,0.006534,0.00437
1296,0.783428,0.00369,0.001567,0.000583
1297,0.808438,0.007879,0.004675,0.003787
1298,0.82249,0.005424,0.00043,0.000264
1299,0.826832,0.009627,0.000499,0.000236
1300,0.788741,0.00498,0.000916,0.000486
1301,0.807509,0.005049,0.000666,0.000444
1302,0.796342,0.009141,0.004356,0.003551
1303,0.77369,0.002122,0.000638,0.000416
1304,0.787326,0.005618,0.00394,0.003454
1305,0.771471,0.003842,0.000777,0.000375
1306,0.787825,0.002608,0.000499,0.000277
1307,0.781736,0.00233,0.00043,0.00025
1308,0.790627,0.013664,0.01125,0.010099
1309,0.765769,0.002303,0.000763,0.00025
1310,0.778157,0.003163,0.000749,0.000333
1311,0.803625,0.005271,0.000541,0.000319
1312,0.813488,0.006492,0.000791,0.000402
1313,0.806052,0.006742,0.000458,0.000291
1314,0.78272,0.002358,0.000555,0.000277
1315,0.783913,0.005563,0.00387,0.00344
1316,0.788796,0.004314,0.000513,0.000222
1317,0.789143,0.005715,0.000916,0.000499
1318,0.780251,0.003593,0.000458,0.000194
1319,0.787922,0.002927,0.000541,0.000319
1320,0.823891,0.007824,0.000527,0.000333
1321,0.793873,0.005119,0.000707,0.000375
1322,0.771526,0.001914,0.000513,0.000277
1323,0.764313,0.005438,0.004023,0.003565
1324,0.770319,0.002913,0.000735,0.000444
1325,0.787867,0.003496,0.000707,0.000361
1326,0.796315,0.00394,0.000583,0.00025
1327,0.777047,0.004494,0.000458,0.000319
1328,0.766449,0.001678,0.000527,0.00018
1329,0.809354,0.007616,0.003801,0.003523
1330,0.809507,0.006034,0.000513,0.000277
1331,0.796342,0.005535,0.000513,0.000319
1332,0.772053,0.003648,0.00086,0.000277
1333,0.791945,0.005174,0.000472,0.000305
1334,0.796953,0.00946,0.004231,0.003731
1335,0.774605,0.002774,0.00061,0.000375
1336,0.783525,0.005979,0.000624,0.000319
1337,0.77025,0.005965,0.003815,0.003399
1338,0.770777,0.003329,0.000361,0.00025
1339,0.782235,0.004883,0.000541,0.000277
1340,0.749359,0.004217,0.000902,0.000472
1341,0.772761,0.00523,0.003745,0.003399
1342,0.77971,0.00387,0.000444,0.000236
1343,0.8102,0.008476,0.000291,0.000166
1344,0.81217,0.010043,0.000486,0.000319
1345,0.803375,0.00688,0.000416,0.000236
1346,0.753618,0.002122,0.000555,0.000208
1347,0.766005,0.003787,0.000749,0.000361
1348,0.776714,0.006547,0.003856,0.003412
1349,0.814306,0.008975,0.000513,0.000236
1350,0.780681,0.005035,0.000416,0.000291
1351,0.766907,0.002525,0.00043,0.000236
1352,0.78985,0.008684,0.000569,0.000333
1353,0.759804,0.002982,0.000638,0.000361
1354,0.76767,0.011777,0.007893,0.007005
1355,0.765214,0.003926,0.000513,0.000264
1356,0.765353,0.002233,0.000499,0.000333
1357,0.770971,0.00326,0.000458,0.000305
1358,0.76638,0.002774,0.000444,0.000305
1359,0.745974,0.002455,0.000624,0.000375
1360,0.751287,0.004966,0.003884,0.003482
1361,0.760581,0.002344,0.000347,0.000153
1362,0.781403,0.005729,0.000375,0.000208
1363,0.810145,0.008781,0.000402,0.00025
1364,0.772011,0.005063,0.000583,0.000402
1365,0.759596,0.001956,0.000402,0.000236
1366,0.758778,0.005632,0.003787,0.00344
1367,0.760068,0.002539,0.000541,0.000319
1368,0.759818,0.002525,0.000596,0.000361
1369,0.750191,0.005882,0.001054,0.000583
1370,0.764285,0.002192,0.000444,0.000264
1371,0.765422,0.003607,0.000458,0.000305
1372,0.75212,0.002136,0.000527,0.000305
1373,0.753854,0.00609,0.001332,0.00061
1374,0.738345,0.005022,0.000832,0.000444
1375,0.749054,0.001623,0.000416,0.000166
1376,0.757918,0.002428,0.000624,0.000402
1377,0.773524,0.003718,0.00061,0.000444
1378,0.75033,0.002344,0.000707,0.000416
1379,0.735987,0.001526,0.000541,0.000319
1380,0.75549,0.002525,0.000569,0.000416
1381,0.771554,0.003648,0.000277,0.000139
1382,0.759444,0.00283,0.00061,0.000402
1383,0.738151,0.001748,0.000388,0.00025
1384,0.772539,0.00602,0.000472,0.000333
1385,0.772608,0.005341,0.000555,0.000375
1386,0.764188,0.002871,0.000486,0.000333
1387,0.775632,0.006201,0.000486,0.000222
1388,0.757849,0.002885,0.000319,0.00018
1389,0.767531,0.005105,0.000402,0.00025
1390,0.762426,0.004231,0.000375,0.00025
1391,0.782055,0.011666,0.003981,0.003662
1392,0.739996,0.001443,0.000458,0.000319
1393,0.756018,0.003468,0.000583,0.000472
1394,0.791806,0.006728,0.000472,0.000277
1395,0.799519,0.009474,0.000499,0.000361
1396,0.750386,0.003856,0.001027,0.000472
1397,0.733462,0.001637,0.000652,0.000305
1398,0.735474,0.001734,0.000555,0.000319
1399,0.775327,0.005438,0.000624,0.000472
1400,0.788921,0.010542,0.003815,0.003523
1401,0.755393,0.003926,0.000208,0.000083
1402,0.751606,0.003038,0.000402,0.00025
1403,0.770819,0.006464,0.000596,0.000236
1404,0.749748,0.00437,0.000527,0.000333
1405,0.746571,0.002719,0.000513,0.00025
1406,0.752883,0.004148,0.000583,0.000277
1407,0.764812,0.005687,0.000402,0.000264
1408,0.788893,0.009155,0.000388,0.000222
1409,0.791071,0.008961,0.000361,0.000236
1410,0.75377,0.006256,0.000721,0.000319
1411,0.722296,0.001443,0.00061,0.000347
1412,0.750705,0.002885,0.000388,0.000264
1413,0.780612,0.009904,0.003967,0.003565
1414,0.790489,0.008434,0.000361,0.000222
1415,0.752466,0.003426,0.000527,0.000388
1416,0.733823,0.003745,0.000555,0.000375
1417,0.743311,0.001762,0.000319,0.000194
1418,0.745905,0.005341,0.000513,0.000291
1419,0.748887,0.004786,0.000402,0.000222
1420,0.72525,0.001706,0.000555,0.000347
1421,0.878726,0.002677,0.00068,0.000347
1422,0.900851,0.003537,0.00043,0.00025
1423,0.921783,0.005701,0.000416,0.000291
1424,0.931258,0.007893,0.000375,0.000166
1425,0.892403,0.002982,0.000527,0.000291
1426,0.904555,0.005563,0.000555,0.00025
1427,0.88501,0.002691,0.000375,0.00025
1428,0.933741,0.007394,0.000638,0.000472
1429,0.915014,0.006728,0.000749,0.000583
1430,0.889615,0.002899,0.000458,0.000305
1431,0.928872,0.009252,0.000472,0.000333
1432,0.939248,0.009655,0.000458,0.000291
1433,0.898285,0.004425,0.000666,0.000388
1434,0.879544,0.002663,0.000818,0.000361
1435,0.927069,0.010099,0.000444,0.00025
1436,0.966145,0.013331,0.000513,0.000277
1437,0.92668,0.008739,0.000499,0.000236
1438,0.905748,0.006187,0.00068,0.000291
1439,0.885814,0.002552,0.000583,0.00043
1440,0.893222,0.003066,0.000638,0.000486
1441,0.894373,0.004272,0.000707,0.000333
1442,0.913308,0.006575,0.000347,0.000194
1443,0.886674,0.002122,0.00061,0.000416
1444,0.928872,0.01143,0.000596,0.000402
1445,0.917719,0.006187,0.000499,0.000333
1446,0.900518,0.005479,0.000444,0.000277
1447,0.89533,0.004702,0.000874,0.000416
1448,0.901253,0.006853,0.004037,0.003634
1449,0.928359,0.008656,0.000402,0.000277
1450,0.921381,0.007643,0.000527,0.000194
1451,0.883401,0.003523,0.000694,0.000375
1452,0.880404,0.002941,0.000694,0.000347
1453,0.909299,0.0067,0.000555,0.000347
1454,0.931924,0.009349,0.000749,0.000486
1455,0.933241,0.008392,0.00068,0.000375
1456,0.902544,0.004827,0.000874,0.00043
1457,0.911962,0.004051,0.000916,0.000416
1458,0.879822,0.002053,0.00061,0.000305
1459,0.907551,0.004716,0.000472,0.000277
1460,0.903431,0.004592,0.000555,0.000319
1461,0.873094,0.005327,0.004064,0.003634
1462,0.889657,0.002192,0.000569,0.000402
1463,0.890004,0.001887,0.000347,0.000236
1464,0.883193,0.002261,0.000652,0.000388
1465,0.883193,0.005035,0.003815,0.003551
1466,0.906164,0.004411,0.000513,0.000291
1467,0.929413,0.008503,0.000361,0.000236
1468,0.901184,0.004078,0.000583,0.000361
1469,0.888797,0.002733,0.000624,0.000361
1470,0.867462,0.002108,0.000694,0.000319
1471,0.910256,0.004578,0.000513,0.000361
1472,0.917206,0.007629,0.000291,0.00018
1473,0.924142,0.008046,0.001304,0.000888
1474,0.898257,0.005257,0.000694,0.000458
1475,0.896745,0.003426,0.000472,0.000305
1476,0.881348,0.002233,0.000596,0.000444
1477,0.905429,0.005243,0.000444,0.000291
1478,0.922727,0.008919,0.000583,0.00043
1479,0.888533,0.003135,0.000596,0.000264
1480,0.927429,0.011735,0.000818,0.000569
1481,0.914057,0.007865,0.000721,0.000513
1482,0.88365,0.002913,0.000721,0.000402
1483,0.880848,0.001512,0.000388,0.000222
1484,0.899908,0.005105,0.000583,0.000333
1485,0.932687,0.009516,0.000499,0.000264
1486,0.914778,0.007005,0.00043,0.000277
1487,0.908134,0.006409,0.000499,0.000305
1488,0.881334,0.001581,0.000513,0.000319
1489,0.886106,0.003953,0.000707,0.000305
1490,0.908827,0.006631,0.00061,0.000347
1491,0.928331,0.011402,0.000624,0.00043
1492,0.890406,0.003607,0.000402,0.000222
1493,0.909479,0.005146,0.000444,0.00025
1494,0.898951,0.003399,0.000458,0.000264
1495,0.898548,0.00437,0.000486,0.000319
1496,0.896495,0.004148,0.000444,0.000319
1497,0.896468,0.00362,0.000929,0.000527
1498,0.9308,0.007158,0.000583,0.000444
1499,0.928567,0.012179,0.000916,0.000458
1500,0.913988,0.005687,0.000416,0.000333
1501,0.888935,0.001762,0.000486,0.000277
1502,0.920008,0.006714,0.000472,0.000194
1503,0.911657,0.005049,0.000416,0.00025
1504,0.887396,0.002677,0.000777,0.00043
1505,0.901392,0.003121,0.000416,0.000264
1506,0.872359,0.001789,0.00068,0.000277
1507,0.888741,0.002011,0.000513,0.000277
1508,0.903112,0.004189,0.000596,0.000402
1509,0.902641,0.002525,0.00043,0.000333
1510,0.879503,0.0019,0.000569,0.000277
1511,0.918454,0.006575,0.000486,0.000208
1512,0.905887,0.004356,0.000846,0.000596
1513,0.901989,0.003288,0.000666,0.000472
1514,0.90443,0.005091,0.000596,0.000458
1515,0.895622,0.003315,0.000472,0.000264
1516,0.914945,0.006728,0.000583,0.000458
1517,0.928372,0.009017,0.000652,0.000305
1518,0.875633,0.002663,0.000638,0.000361
1519,0.874842,0.003385,0.000943,0.000416
1520,0.917788,0.00602,0.000402,0.000264
1521,0.882485,0.003537,0.000943,0.000347
1522,0.92306,0.009391,0.000902,0.000319
1523,0.911144,0.006284,0.000735,0.00043
1524,0.876437,0.001776,0.000569,0.000291
1525,0.88802,0.002386,0.000499,0.000277
1526,0.952953,0.011208,0.000638,0.00043
1527,0.920174,0.008795,0.000943,0.000305
1528,0.88698,0.002663,0.000555,0.000388
1529,0.915347,0.006131,0.000527,0.000319
1530,0.896357,0.004661,0.00061,0.000305
1531,0.889476,0.021404,0.01487,0.009988
1532,0.879239,0.003066,0.000957,0.000555
1533,0.877297,0.003024,0.000818,0.000472
1534,0.958904,0.013969,0.000652,0.000458
1535,0.953508,0.014787,0.000458,0.000194
1536,0.906774,0.005979,0.000472,0.000305
1537,0.881625,0.00344,0.00104,0.000472
1538,0.904264,0.004827,0.000541,0.000305
1539,0.906511,0.004203,0.000458,0.000375
1540,0.959584,0.009821,0.000444,0.000194
1541,0.904111,0.007116,0.00111,0.000513
1542,0.882915,0.001803,0.000499,0.000388
1543,0.885689,0.003884,0.000943,0.000416
1544,0.92797,0.006755,0.000513,0.000222
1545,0.887826,0.003648,0.000472,0.00018
1546,0.881181,0.0019,0.000555,0.000305
1547,0.909618,0.003496,0.000444,0.00025
1548,0.890225,0.004494,0.000458,0.000194
1549,0.883109,0.002039,0.000486,0.000236
1550,0.88458,0.002067,0.000555,0.000264
1551,0.895566,0.003759,0.000569,0.000236
1552,0.895996,0.004924,0.001207,0.000624
1553,0.898757,0.003579,0.000513,0.000361
1554,0.90081,0.005119,0.000929,0.000291
1555,0.878018,0.002108,0.000735,0.000361
1556,0.907967,0.00369,0.000694,0.000458
1557,0.914029,0.005035,0.000416,0.000208
1558,0.919106,0.007324,0.000583,0.000458
1559,0.89085,0.003759,0.000472,0.000291
1560,0.883123,0.002774,0.000638,0.000375
1561,0.900685,0.002649,0.000444,0.000347
1562,0.911449,0.003454,0.000486,0.000375
1563,0.906663,0.003856,0.000638,0.000319
1564,0.892389,0.00362,0.000818,0.000458
1565,0.901586,0.003856,0.000513,0.000361
1566,0.88587,0.002552,0.000444,0.000347
1567,0.886425,0.00326,0.00068,0.000472
1568,0.878712,0.002802,0.000957,0.000569
1569,0.881694,0.004453,0.001054,0.000527
1570,0.920036,0.006811,0.000721,0.000472
1571,0.918635,0.006534,0.000458,0.000319
1572,0.911366,0.007158,0.000652,0.000361
1573,0.880349,0.002011,0.000513,0.000264
1574,0.88992,0.002192,0.000472,0.000291
1575,0.913627,0.004078,0.000319,0.000125
1576,0.907482,0.004716,0.000444,0.000291
1577,0.889948,0.004883,0.000555,0.000402
1578,0.885051,0.002539,0.000402,0.000305
1579,0.90339,0.006658,0.000555,0.000236
1580,0.850192,0.009197,0.000777,0.000402
1581,0.907759,0.005868,0.000902,0.000402
1582,0.891197,0.002733,0.000555,0.00043
1583,0.904832,0.007338,0.000444,0.000277
1584,0.917983,0.006866,0.000472,0.000264
1585,0.907829,0.005243,0.000486,0.000305
1586,0.887812,0.001789,0.000666,0.000319
1587,0.877977,0.004592,0.001498,0.00086
1588,0.89232,0.00258,0.00043,0.000319
1589,0.877034,0.003829,0.000569,0.000375
1590,0.904083,0.002802,0.000541,0.000333
1591,0.870986,0.001415,0.000541,0.000264
1592,0.886896,0.001914,0.000791,0.000444
1593,0.902863,0.002011,0.00061,0.000402
1594,0.90006,0.002358,0.000694,0.000361
1595,0.887271,0.001984,0.000555,0.000319
1596,0.899422,0.003454,0.000694,0.000375
1597,0.914764,0.004952,0.000902,0.00043
1598,0.900102,0.003385,0.000638,0.000388
1599,0.873039,0.001387,0.000416,0.000291
1600,0.878005,0.004051,0.001124,0.000583
1601,0.882111,0.004078,0.000971,0.000416
1602,0.87695,0.004772,0.000888,0.000361
1603,0.916762,0.004827,0.000486,0.000222
1604,0.890212,0.003149,0.000596,0.000361
1605,0.876923,0.001498,0.00043,0.000264
1606,0.904042,0.001914,0.000347,0.000277
1607,0.910908,0.002608,0.000416,0.000319
1608,0.886744,0.002081,0.000666,0.000416
1609,0.880862,0.003204,0.000943,0.000444
1610,0.903667,0.00498,0.000596,0.000333
1611,0.89687,0.002289,0.000444,0.00025
1612,0.872733,0.004744,0.002233,0.000832
1613,0.898285,0.003773,0.000902,0.000402
1614,0.897855,0.002608,0.000416,0.000319
1615,0.893929,0.00369,0.000735,0.000347
1616,0.898895,0.003052,0.000486,0.000291
1617,0.905096,0.005257,0.001387,0.000458
1618,0.872747,0.001443,0.000388,0.00025
1619,0.907759,0.004966,0.000583,0.000416
1620,0.925654,0.007061,0.000347,0.000222
1621,0.918371,0.005882,0.000458,0.000277
1622,0.88741,0.004772,0.00068,0.000416
1623,0.878684,0.002927,0.000763,0.000458
1624,0.89035,0.00197,0.000583,0.000333
1625,0.905581,0.003842,0.000486,0.000333
1626,0.90787,0.00559,0.000486,0.000347
1627,0.882277,0.002108,0.000596,0.000277
1628,0.905914,0.004106,0.000347,0.00018
1629,0.894831,0.004259,0.000472,0.000347
1630,0.89411,0.001665,0.000486,0.000333
1631,0.887812,0.005035,0.000916,0.000486
1632,0.903251,0.004037,0.000735,0.000486
1633,0.914265,0.005979,0.00043,0.000319
1634,0.907163,0.004425,0.00043,0.000333
1635,0.901878,0.004564,0.00104,0.000555
1636,0.883942,0.003329,0.001068,0.000624
1637,0.896925,0.001859,0.000375,0.000208
1638,0.910117,0.003232,0.000777,0.000541
1639,0.902765,0.002219,0.000583,0.00043
1640,0.888089,0.00154,0.000388,0.00025
1641,0.893541,0.003593,0.001179,0.000472
1642,0.892972,0.001789,0.000513,0.000333
1643,0.885925,0.002081,0.000555,0.000361
1644,0.89214,0.003066,0.000402,0.00025
1645,0.898132,0.003468,0.000666,0.000458
1646,0.907773,0.005174,0.000624,0.00025
1647,0.909493,0.004869,0.000416,0.000319
1648,0.894872,0.00369,0.000527,0.000333
1649,0.876409,0.001526,0.000569,0.000264
1650,0.865062,0.0019,0.000638,0.000402
1651,0.891585,0.00233,0.00086,0.000375
1652,0.897952,0.003773,0.000583,0.00043
1653,0.904097,0.002469,0.000444,0.000264
1654,0.892209,0.002802,0.000694,0.000333
1655,0.888672,0.001373,0.000499,0.000305
1656,0.905512,0.003038,0.000541,0.000333
1657,0.895663,0.003301,0.00068,0.000486
1658,0.888811,0.003565,0.000943,0.000444
1659,0.890364,0.001984,0.000694,0.000402
1660,0.905984,0.003815,0.000444,0.000333
1661,0.897702,0.003607,0.001734,0.001567
1662,0.888686,0.001956,0.000472,0.000277
1663,0.884386,0.002913,0.000458,0.000277
1664,0.884497,0.003107,0.000541,0.000375
1665,0.896509,0.003343,0.000638,0.000486
1666,0.912115,0.007255,0.000777,0.000486
1667,0.885357,0.004092,0.000569,0.00043
1668,0.881237,0.002469,0.000486,0.000347
1669,0.901767,0.006034,0.000388,0.00025
1670,0.911962,0.007546,0.000375,0.00025
1671,0.894193,0.005243,0.000375,0.00025
1672,0.874259,0.001956,0.000458,0.000347
1673,0.889671,0.002108,0.000513,0.000361
1674,0.886896,0.002275,0.000375,0.000194
1675,0.903348,0.003565,0.00061,0.000513
1676,0.900712,0.003995,0.000333,0.000194
1677,0.890739,0.002455,0.000458,0.000347
1678,0.893763,0.003981,0.000472,0.000319
1679,0.890378,0.004411,0.000805,0.000444
1680,0.882527,0.003218,0.000916,0.000444
1681,0.88802,0.002067,0.000416,0.00025
1682,0.902141,0.002705,0.000555,0.000375
1683,0.910617,0.004064,0.000347,0.000264
1684,0.913863,0.004578,0.000416,0.000277
1685,0.892417,0.004467,0.000652,0.000458
1686,0.880793,0.001914,0.00061,0.000444
1687,0.903542,0.003676,0.000486,0.000333
1688,0.906927,0.004869,0.000347,0.000222
1689,0.910034,0.004786,0.000472,0.000347
1690,0.881195,0.002594,0.000458,0.00025
1691,0.895205,0.002996,0.000416,0.000222
1692,0.884219,0.003149,0.000666,0.000277
1693,0.894193,0.002733,0.000583,0.000333
1694,0.903348,0.005673,0.000472,0.000222
1695,0.874176,0.002969,0.000916,0.000596
1696,0.905803,0.004994,0.000472,0.000277
1697,0.890919,0.003329,0.000486,0.000291
1698,0.873871,0.002136,0.000388,0.000208
1699,0.872747,0.002927,0.000735,0.000375
1700,0.873496,0.002178,0.000832,0.000375
1701,0.883373,0.002011,0.000499,0.000291
1702,0.889782,0.001942,0.00043,0.000291
1703,0.885495,0.003301,0.000694,0.00043
1704,0.878254,0.001623,0.000458,0.00025
1705,0.882485,0.002247,0.000402,0.000264
1706,0.895691,0.003815,0.000291,0.000194
1707,0.897453,0.003371,0.00043,0.000305
1708,0.892487,0.00283,0.000444,0.000319
1709,0.890836,0.003121,0.000402,0.000264
1710,0.893541,0.00412,0.000347,0.000222
1711,0.880599,0.001928,0.000388,0.00025
1712,0.893818,0.003163,0.00043,0.000222
1713,0.873247,0.001776,0.000486,0.000291
1714,0.887826,0.004661,0.000846,0.000458
1715,0.895122,0.004009,0.000583,0.000361
1716,0.89619,0.005091,0.000291,0.000139
1717,0.885981,0.001942,0.000513,0.000361
1718,0.889227,0.003801,0.000486,0.000291
1719,0.916318,0.006672,0.00061,0.000402
1720,0.901822,0.006242,0.000527,0.000333
1721,0.887798,0.002622,0.000347,0.000222
1722,0.881542,0.003274,0.000832,0.000444
1723,0.880501,0.002552,0.000458,0.000347
1724,0.901947,0.003093,0.000458,0.000291
1725,0.90787,0.004744,0.000375,0.000222
1726,0.889726,0.002206,0.000236,0.000083
1727,0.888325,0.00498,0.000832,0.000444
1728,0.884427,0.003038,0.000541,0.000305
1729,0.884136,0.003829,0.000874,0.000388
1730,0.904333,0.002206,0.000388,0.00025
1731,0.883553,0.002455,0.000333,0.000208
1732,0.90898,0.006284,0.00043,0.000236
1733,0.909757,0.005979,0.000569,0.000388
1734,0.899728,0.005757,0.000375,0.000208
1735,0.884691,0.004245,0.000957,0.00043
1736,0.890933,0.002303,0.000472,0.000277
1737,0.908952,0.005202,0.000555,0.000416
1738,0.90615,0.006755,0.000486,0.000236
1739,0.89214,0.005257,0.00086,0.000583
1740,0.8724,0.001817,0.000583,0.000458
1741,0.878754,0.002747,0.000472,0.000222
1742,0.876063,0.001484,0.000472,0.000264
1743,0.895289,0.003107,0.000375,0.000264
1744,0.878213,0.008892,0.004064,0.003523
1745,0.887826,0.001914,0.000319,0.000194
1746,1.249636,0.105806,0.04343,0.040732
1747,0.806589,0.046187,0.032421,0.029991
1748,0.752679,0.034696,0.022836,0.020931
1749,0.751582,0.05945,0.02357,0.021603
1750,0.747904,0.030198,0.019652,0.017927
1751,0.752828,0.035857,0.05997,0.023136
1752,0.748256,0.029649,0.019698,0.017899
1753,0.798314,0.07678,0.023706,0.021685
1754,0.747801,0.035376,0.026075,0.02394
1755,0.708256,0.023971,0.019557,0.017249
1756,,,,
1757,,,,
1758,,,,
1759,,,,
1760,,,,
1761,,,,
1762,,,,
1763,,,,
1764,,,,
1765,,,,
1766,,,,
1767,,,,
1768,,,,
1769,,,,
1770,,,,
1771,,,,
1772,,,,
1773,,,,
1774,,,,
1775,,,,
1776,,,,
1777,,,,
1778,,,,
1779,,,,
1780,,,,
1781,,,,
1782,,,,
1783,,,,
1784,,,,
1785,,,,
1786,,,,
1787,,,,
1788,,,,
1789,,,,
1790,,,,
1791,,,,
1792,,,,
1793,,,,
1794,,,,
1795,,,,
1796,,,,
1797,,,,
1798,,,,
1799,,,,
1800,,,,
1801,,,,
1802,,,,
1803,,,,
1804,,,,
1805,,,,
1806,,,,
1807,,,,
1808,,,,
1809,,,,
1810,,,,
1811,,,,
1812,,,,
1813,,,,
1814,,,,
1815,,,,
1816,,,,
1817,,,,
1818,,,,
1819,,,,
1820,,,,
1821,,,,
1822,,,,
1823,,,,
1824,,,,
1825,,,,
1826,,,,
1827,,,,
1828,,,,
1829,,,,
1830,,,,
1831,,,,
1832,,,,
1833,,,,
1834,,,,
1835,,,,
1836,,,,
1837,,,,
1838,,,,
1839,,,,
1840,,,,
1841,,,,
1842,,,,
1843,,,,
1844,,,,
1845,,,,
1846,,,,
1847,,,,
1848,,,,
1849,,,,
1850,,,,
1851,,,,
1852,,,,
1853,,,,
1854,,,,
1855,,,,
1856,,,,
1857,,,,
1858,,,,
1859,,,,
1860,,,,
1861,,,,
1862,,,,
1863,,,,
1864,,,,
1865,,,,
1866,,,,
1867,,,,
1868,,,,
1869,,,,
1870,,,,
1871,,,,
1872,,,,
1873,,,,
1874,,,,
1875,,,,
1876,,,,
1877,,,,
1878,,,,
1879,,,,
1880,,,,
1881,,,,
1882,,,,
1883,,,,
1884,,,,
1885,,,,
1886,,,,
1887,,,,
1888,,,,
1889,,,,
1890,,,,
1891,,,,
1892,,,,
1893,,,,
1894,,,,
1895,,,,
1896,,,,
1897,,,,
1898,,,,
1899,,,,
1900,,,,
1901,,,,
1902,,,,
1903,,,,
1904,,,,
1905,,,,
1906,,,,
1907,,,,
1908,,,,
1909,,,,
1910,,,,
1911,,,,
1912,,,,
1913,,,,
1914,,,,
1915,,,,
1916,,,,
1917,,,,
1918,,,,
1919,,,,
1920,,,,
1921,,,,
1922,,,,
1923,,,,
1924,,,,
1925,,,,
1926,,,,
1927,,,,
1928,,,,
1929,,,,
1930,,,,
1931,,,,
1932,,,,
1933,,,,
1934,,,,
1935,,,,
1936,,,,
1937,,,,
1938,,,,
1939,,,,
1940,,,,
1941,,,,
1942,,,,
1943,,,,
1944,,,,
1945,,,,
1946,,,,
1947,,,,
1948,,,,
1949,,,,
1950,,,,
1951,,,,
1952,,,,
1953,,,,
1954,,,,
1955,,,,
1956,,,,
1957,,,,
1958,,,,
1959,,,,
1960,,,,
1961,,,,
1962,,,,
1963,,,,
1964,,,,
1965,,,,
1966,,,,
1967,,,,
1968,,,,
1969,,,,
1970,,,,
1971,,,,
1972,,,,
1973,,,,
1974,,,,
1975,,,,
1976,,,,
1977,,,,
1978,,,,
1979,,,,
1980,,,,
1981,,,,
1982,,,,
1983,,,,
1984,,,,
1985,,,,
1986,,,,
1987,,,,
1988,,,,
1989,,,,
1990,,,,
1991,,,,
1992,,,,
1993,,,,
1994,,,,
1995,,,,
1996,,,,
1997,,,,
1998,,,,
1999,,,,
2000,,,,
2001,,,,
2002,,,,
2003,,,,
2004,,,,
2005,,,,
2006,,,,
2007,,,,
2008,,,,
2009,,,,
2010,,,,
2011,,,,
2012,,,,
2013,,,,
2014,,,,
2015,,,,
2016,,,,
2017,,,,
2018,,,,
2019,,,,
2020,,,,
2021,,,,
2022,,,,
2023,,,,
2024,,,,
2025,,,,
2026,,,,
2027,,,,
2028,,,,
2029,,,,
2030,,,,
2031,,,,
2032,,,,
2033,,,,
2034,,,,
2035,,,,
2036,,,,
2037,,,,
2038,,,,
2039,,,,
2040,,,,
2041,,,,
2042,,,,
2043,,,,
2044,,,,
2045,,,,
2046,,,,
2047,,,,
2048,,,,
2049,,,,
2050,,,,
2051,,,,
2052,,,,
2053,,,,
2054,,,,
2055,,,,
2056,,,,
2057,,,,
2058,,,,
2059,,,,
2060,,,,
2061,,,,
2062,,,,
2063,,,,
2064,,,,
2065,,,,
2066,,,,
2067,,,,
2068,,,,
2069,,,,
2070,,,,
2071,,,,
2072,,,,
2073,,,,
2074,,,,
2075,,,,
2076,,,,
2077,,,,
2078,,,,
2079,,,,
2080,,,,
2081,,,,
2082,,,,
2083,,,,
2084,,,,
2085,,,,
2086,,,,
2087,,,,
